,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
2282,0.91,0.699,-6.323,0.238,0.232,0.0,0.0981,0.513,100.016,22Y4G6ZpwuhRKHfEHmtJjh,122413
2283,0.701,0.753,-5.741,0.272,0.193,0.0,0.351,0.524,97.94,4eqdkXItanrSwOn62Upbvw,180252
2284,0.852,0.605,-8.455,0.357,0.0314,0.00028,0.145,0.607,139.957,0fmArwFJiUwQELwFqtrCcv,216018
2285,0.881,0.406,-10.716,0.673,0.458,0.0,0.107,0.24,139.825,4VWpN444oEfzh4Tt8hpWkk,152633
2286,0.745,0.323,-12.543,0.0975,0.137,0.718,0.12,0.13,134.009,3eyaXNi7EI3bu3UlnslwHG,164881
2287,0.92,0.434,-10.705,0.304,0.0538,1.32e-05,0.0843,0.435,140.081,0QwsFY2DZwmOdCktQZ2c85,185143
2288,0.773,0.752,-7.097,0.0429,0.347,0.00169,0.114,0.639,112.978,3yXXNEh8zkNo8hxDjr1tLj,209000
2289,0.833,0.621,-10.215,0.28,0.00841,0.00197,0.0846,0.155,135.972,3CbVE15JJjOFOGnuAj7pJi,144754
2290,0.773,0.555,-7.243,0.359,0.164,0.0,0.108,0.421,180.151,1cTBS4xwY3w3Wyc0mbA8aQ,191966
2291,0.815,0.266,-8.742,0.34,0.327,0.0,0.0938,0.628,139.977,01I8aPBUJIMzCtHsCVvmq5,162027
2292,0.889,0.506,-12.151,0.565,0.0755,0.0,0.0859,0.439,85.018,1pUsutmxxKtD4QeVZZDVlG,96000
2293,0.864,0.6,-8.326,0.192,0.12,1.34e-05,0.0701,0.224,97.969,7LZEAQmfOxgRXTnA88L5Hi,169697
2294,0.845,0.315,-12.543,0.41,0.263,0.000124,0.0881,0.488,110.11,2VUP35LIgXlIDbEEhw2Sfw,135818
2295,0.566,0.269,-11.184,0.0882,0.41,0.0652,0.0999,0.53,72.934,2h6bjqbzdgiLYPiWzljc6G,145468
2296,0.595,0.468,-7.114,0.402,0.6,0.0,0.355,0.451,181.401,7kvmJhw3zxKQAVFnzKp8CX,126080
2297,0.64,0.65,-8.234,0.101,0.487,0.0,0.114,0.318,92.462,3bUwWQz6D57JycFI2Km7Cm,197514
2298,0.899,0.367,-12.595,0.212,0.331,1.51e-06,0.119,0.619,128.969,53EpoeU7hWNVIzAKQsQv6f,211099
2299,0.804,0.482,-9.589,0.181,0.336,2.59e-05,0.118,0.66,158.048,6AqcDtB0xgChOHmQ7bWKqe,158924
2300,0.835,0.602,-6.131,0.0438,0.661,0.0,0.121,0.494,129.016,4zgK3KIm1otkzwTzsftnWx,189260
2301,0.717,0.647,-7.685,0.0487,0.425,0.0,0.0891,0.294,91.974,3JYHlAi8yQ9WYfbPfSF14i,166963
2302,0.89,0.595,-7.097,0.41,0.0482,0.000124,0.0958,0.617,80.014,5Id5QLXUXh3Fk2KjO8ztaQ,159000
2303,0.737,0.751,-7.927,0.331,0.0603,0.0,0.307,0.45,147.012,6KedqPeVSOtaYjEnQanBKh,170005
2304,0.849,0.639,-6.818,0.436,0.153,0.0,0.0934,0.278,104.141,0ZPeEbJtcv0h5Ocf7ineot,148327
2305,0.873,0.601,-10.25,0.768,0.024,0.0,0.1,0.242,157.075,09moRQDWbBg2vGoRFWCaNq,150573
2306,0.799,0.49,-8.631,0.218,0.43,0.0,0.0763,0.764,131.992,3RwxXtcc4dpb6JcQdWizLe,145455
2307,0.787,0.378,-8.608,0.325,0.202,0.0,0.244,0.467,128.118,2Am37cjK3iGPkJt31PPOj0,139150
2308,0.833,0.614,-6.633,0.35,0.489,1.57e-05,0.118,0.308,148.039,4bUbQ60lgiWkAykImjoHc8,132306
2309,0.745,0.49,-10.214,0.26,0.526,0.0,0.251,0.823,140.027,7bR49DdGKxKGloer9i5401,192000
2310,0.713,0.619,-7.199,0.19,0.393,0.00364,0.0883,0.642,141.67,30JbH6QIyG618r7z5V7BFQ,190467
2311,0.784,0.489,-9.415,0.298,0.661,0.0,0.376,0.477,120.091,6be8TBe5WYeDWCKGBfLxMG,226000
2312,0.427,0.569,-11.142,0.0837,0.116,0.0,0.121,0.181,158.088,1BBebGNtLi0EPFVggrQVAe,244000
2313,0.635,0.524,-8.547,0.31,0.294,4.66e-06,0.317,0.264,174.028,54iStfKvtmcEqT0FS9jhon,160297
2314,0.658,0.624,-9.155,0.0915,0.171,0.00588,0.116,0.314,181.942,5eu4Lxm5TlI0tKSTTDWJAT,168991
2315,0.672,0.574,-7.62,0.0495,0.0905,1.61e-05,0.129,0.331,100.924,6ioTpY9KJ0lkPp8q4OEUqk,114348
2316,0.489,0.388,-10.034,0.232,0.512,1.76e-06,0.0889,0.152,198.006,7tmInVvO8uhxZj4PO8rL7J,157375
2317,0.744,0.322,-15.247,0.185,0.435,0.0,0.0916,0.552,140.042,2ZIeh8RF92RrMD6j8CUTcq,218804
2318,0.828,0.324,-12.173,0.351,0.0158,0.00101,0.107,0.25,130.068,2j0GpFMyNQJAZMii2FqTyp,149591
2319,0.802,0.195,-15.789,0.422,0.622,4.88e-06,0.109,0.55,160.002,6INNFCC4DAQIg8HHEfAL2P,171000
2320,0.6,0.695,-10.004,0.426,0.0149,2.76e-06,0.204,0.201,133.068,4FRyR6YiLTgxFlDCmYK0MY,168775
2321,0.608,0.608,-11.872,0.0418,0.364,0.000583,0.285,0.515,160.017,6biRpp0RITL724RgpFvd3v,202083
2322,0.783,0.4,-12.184,0.494,0.141,0.0,0.129,0.584,97.873,6N89Y6qPIkgqV2LsDG5G0m,169205
2323,0.813,0.563,-6.473,0.361,0.177,0.000183,0.0887,0.477,124.956,1TLqyL4TI1zTK3zL2tZxFw,216323
2324,0.959,0.553,-7.541,0.34,0.587,0.0,0.098,0.572,104.955,4RmbJh4M01Ls0plSrywPYO,128507
2325,0.93,0.475,-9.57,0.408,0.0208,0.0,0.16,0.41,125.969,5bLf14sdXLsKgV2rEApZmD,203640
2326,0.545,0.772,-6.449,0.334,0.184,0.000322,0.113,0.519,90.412,4EE8hT6isO5gMNviVtW7j0,270000
2327,0.872,0.456,-11.558,0.595,0.437,0.0,0.348,0.663,123.078,6sZ3d0Z92caWBeXe08GWZ4,143499
2328,0.816,0.432,-12.211,0.246,0.627,0.0,0.218,0.218,96.984,20DMAXa0b2mGxoIpSqZ7WR,160418
2329,0.725,0.463,-14.29,0.3,0.274,3.41e-05,0.094,0.5,176.82,7MZR7EiBxAVMGk7qsKGiIL,130254
2330,0.869,0.473,-10.879,0.324,0.0427,0.0,0.171,0.501,97.167,6BcyyA8tT9EylCdbwgT3lo,121237
2331,0.738,0.597,-7.54,0.121,0.0946,0.0,0.413,0.503,134.074,2bV3GQee81lhkpCnx0NCQH,186609
2332,0.785,0.521,-6.996,0.349,0.105,0.0,0.17,0.443,77.533,2II8HykHAkI3R959s2BX1T,174146
2333,0.812,0.501,-10.094,0.261,0.114,0.0,0.086,0.643,118.75,4Bcox4gKb5Mxcnl8Mt9jtq,173275
2334,0.79,0.502,-10.613,0.208,0.43,7.67e-05,0.0998,0.415,81.973,0i4H0LC4AkrHVsQCpv3dB8,167454
2335,0.71,0.558,-8.811,0.343,0.0675,0.00099,0.216,0.548,76.502,0pA0BVXTONNqSldC9FdiaU,154600
2336,0.722,0.728,-9.475,0.32,0.263,0.249,0.105,0.3,92.029,7Ettk6tYui5ucUeRlEyZE3,138478
2337,0.694,0.554,-8.601,0.109,0.0647,0.0,0.0981,0.587,159.987,14a37S2XkRq2UwprGbeVDk,170258
2338,0.804,0.849,-7.922,0.0835,0.54,0.0511,0.158,0.231,125.007,3NXfwO98Om7yGrM10eirQY,125760
2339,0.668,0.504,-8.801,0.134,0.779,2.07e-05,0.309,0.385,80.04,2OpZGgahqZz9rq0K7hfV2r,192958
2340,0.381,0.439,-11.273,0.0711,0.503,3.49e-06,0.197,0.516,86.229,6xPPY16AqzRjyf27ZfqeYY,146207
2341,0.814,0.449,-8.433,0.191,0.141,0.000484,0.0998,0.299,99.018,2ez3Jmw9dFAJEGX1naEqBg,157576
2342,0.911,0.598,-7.845,0.359,0.121,0.0,0.235,0.387,126.96,3yryou3zcEv9f9jUIyiAIj,119163
2343,0.834,0.371,-11.229,0.724,0.261,0.0,0.102,0.715,63.419,798QGkgjEhpqxFmIhKt6gt,143411
2344,0.755,0.47,-9.777,0.0626,0.378,0.00255,0.245,0.295,96.022,3nvEBAaZMoz5nbrYKNLg6L,142499
2345,0.869,0.398,-9.381,0.404,0.402,1.25e-06,0.107,0.409,86.517,2iGBtxtGTwomOhHoHptFSl,103179
2346,0.806,0.582,-8.43,0.0448,0.161,3.87e-06,0.33,0.604,97.971,7ir2i0k9g98dYHVFpUcUX8,160005
2347,0.684,0.596,-7.814,0.12,0.0359,0.0,0.333,0.497,72.935,4IJHeXtnltkkYYWvYWitlh,181000
2348,0.944,0.534,-5.971,0.0644,0.00867,0.000139,0.145,0.428,129.931,1F6M6AYVNkLirzH8jEoVC2,134369
2349,0.924,0.212,-14.94,0.141,0.644,0.0477,0.107,0.328,120.006,2Wl2p85Dm9tpvvEb6Wbddm,228023
2350,0.952,0.469,-10.763,0.373,0.081,0.0,0.336,0.733,122.976,0RaUaIh7qy7fCbCCPVFt48,149634
2351,0.804,0.661,-8.536,0.0776,0.147,0.0,0.147,0.646,144.949,4qiOITsogOIpTh3KSrYDjq,172138
2352,0.685,0.284,-13.409,0.631,0.753,0.00208,0.0905,0.312,159.755,2eQ09ofO5YpepGm6S6mKBg,144004
2353,0.92,0.431,-9.415,0.219,0.0186,0.0,0.112,0.611,142.012,2doajEispZpz5UM2zrh68T,110370
2354,0.636,0.586,-8.872,0.499,0.706,9.6e-06,0.129,0.394,75.231,0pkmTVUqqgpfCv8bCzpLlo,129730
2355,0.813,0.568,-8.444,0.19,0.123,2.06e-06,0.303,0.361,135.033,7FXdPCZlvYakPhBKAKoWvC,130667
2356,0.904,0.535,-6.628,0.083,0.149,0.00214,0.0642,0.64,125.997,1SQZgUx1et2zu1IFFCfolo,152029
2357,0.834,0.326,-8.218,0.0874,0.119,0.00312,0.0917,0.335,149.048,3xPln5wTXM4Po8pRPKnh4C,116191
2358,0.748,0.665,-9.424,0.423,0.617,0.0,0.113,0.535,100.158,4qP0FPjRuxA4XlWzHPjVNy,132298
2359,0.716,0.65,-9.455,0.448,0.17,0.00069,0.0819,0.56,133.933,0Ues1lQeACKsKVwmLrrKwN,102734
2360,0.734,0.379,-13.985,0.241,0.15,0.471,0.0869,0.384,144.95,1b0gUslAhQa88NT3tRB6MP,119172
2361,0.878,0.632,-8.402,0.363,0.515,0.0,0.116,0.642,130.926,4YQKxnNc941I5uB1Xhoz0t,176000
2362,0.759,0.641,-8.834,0.474,0.46,0.0,0.0812,0.495,128.978,1YCN8CYgdWenmPXuoaGPfc,90173
2363,0.827,0.415,-11.007,0.441,0.0441,0.0,0.0961,0.109,137.916,0hjnVLb05BYtmMzSKroSEO,101103
2364,0.85,0.43,-10.748,0.148,0.169,0.00011,0.107,0.737,143.978,79cW7lsXyRVbQq6usB85MK,150986
2365,0.944,0.486,-8.874,0.331,0.0703,0.0,0.104,0.537,99.961,30jSjmOAxn6uhN1GBbRuEt,125889
2366,0.743,0.618,-7.51,0.164,0.346,6.44e-06,0.175,0.478,107.001,7is9HapFvQpszkBH01WdcT,113271
2367,0.687,0.699,-8.565,0.0368,0.304,5.55e-06,0.116,0.183,115.003,6xnFjwFN8dIPUcimRezAAG,188033
2368,0.648,0.619,-9.729,0.0499,0.342,0.000119,0.13,0.338,143.069,6bnGFDDWAdRrikgWAFJv7w,142657
2369,0.932,0.633,-6.52,0.224,0.29,0.0,0.324,0.66,130.032,6WImwbKkOUnWgcCz3bCQc9,155077
2370,0.793,0.546,-12.154,0.212,0.201,7.1e-05,0.108,0.416,100.997,2NdHd6Cv7votHIr5qvDApk,142574
2371,0.65,0.391,-8.813,0.408,0.198,0.000173,0.097,0.255,129.376,3stcOltjAiOwrA6cG4kfBO,166154
2372,0.748,0.632,-10.005,0.291,0.101,0.415,0.106,0.421,162.02,7CAfkjepnPhPrQxiE2zOe7,166439
2373,0.934,0.443,-9.302,0.417,0.258,0.0,0.0926,0.471,96.998,46a8IsYHGZSCqN3nVdNPql,216291
2374,0.846,0.374,-12.134,0.544,0.336,3.37e-06,0.066,0.33,126.056,7f0Ojsxjtk2r1DqVUU5Fux,146667
2375,0.864,0.551,-9.685,0.208,0.0269,0.215,0.125,0.639,104.998,0tRMLRLq7okWvpMAl2FALT,145714
2376,0.866,0.565,-14.401,0.497,0.0957,0.00894,0.252,0.543,150.058,71axh6JWfbiVQjzCubbo0t,103654
2377,0.811,0.587,-8.768,0.447,0.0389,0.0,0.0682,0.34,101.95,1DEVuuWxcUMjrp7ly8U53W,150442
2378,0.788,0.55,-9.897,0.354,0.623,1.49e-05,0.213,0.662,92.824,3UzJUqjRPLDkzvQQ5wzyKf,146215
2379,0.804,0.645,-7.069,0.0773,0.642,0.0,0.173,0.912,142.09,7xaqxUl08zOg0YNUHokQpq,152827
2380,0.861,0.401,-12.587,0.412,0.232,1.47e-05,0.117,0.691,71.639,1YDyICoPdZXBcovGi0jx3p,172879
2381,0.962,0.679,-5.619,0.141,0.0552,0.000352,0.107,0.889,129.956,1AuH8FqQGeJMEtl4kbSKp0,127385
2382,0.682,0.63,-8.165,0.0667,0.485,0.00281,0.156,0.654,85.012,2WEnXGjhl3bGtMkS95fw9j,156647
2383,0.919,0.353,-11.565,0.597,0.701,0.00072,0.0795,0.399,135.036,3S4gqGAy4x1C1XrtOR9ozx,124444
2384,0.609,0.487,-12.427,0.0951,0.0332,3e-05,0.0997,0.283,160.136,59EW2Qi2925EmW64OmIpYG,182250
2385,0.758,0.45,-11.488,0.429,0.628,5e-05,0.11,0.427,76.975,2J1On1HMBhWG12YbNWa7Rf,240762
2386,0.823,0.688,-5.469,0.233,0.306,0.0,0.11,0.606,135.137,3roxWf5azrB7T00MYbOSHV,178888
2387,0.864,0.8,-8.255,0.245,0.0822,3.76e-05,0.205,0.848,160.064,1TKPwwygEG7eFvHr32B9MF,168000
2388,0.944,0.395,-14.14,0.354,0.0493,3.95e-05,0.119,0.598,101.491,1c5QAosekDHrdgqUXhBDOW,139850
2389,0.814,0.465,-13.654,0.261,0.421,4.14e-05,0.103,0.357,130.655,5chWn4xe3H9RXWAiwFkky4,146939
2390,0.935,0.44,-9.68,0.206,0.323,0.0,0.139,0.795,115.005,7ibfDcDMaKkNiImhyDa7xE,133565
2391,0.849,0.475,-8.636,0.251,0.259,0.0,0.102,0.525,84.988,2yAc5bJVltsyFSSysnb18g,137945
2392,0.849,0.579,-9.881,0.341,0.00203,0.0012,0.184,0.549,122.083,7mOTleJM9faIbRZkNQ3mfn,173115
2393,0.93,0.351,-13.382,0.404,0.314,0.0,0.0944,0.558,130.022,6ulJuSeXM3UVWXRXgDnY3j,180692
2394,0.757,0.483,-11.097,0.241,0.00533,9.92e-05,0.128,0.297,144.981,2F7SEgRgFkaEmdz9ay2Bnw,160705
2395,0.678,0.466,-16.027,0.155,0.474,0.000198,0.115,0.478,110.068,2LnUz28pu0oSXCuEbgNPaP,164835
2396,0.718,0.528,-9.514,0.0707,0.322,0.0673,0.102,0.767,149.943,2Ri0mGzRciflYSgl67Y56r,155856
2397,0.839,0.412,-8.816,0.0935,0.287,0.000796,0.101,0.607,139.901,2XRn6Qu0Wd1KvOND8JbaTx,179187
2398,0.781,0.711,-5.398,0.0581,0.598,7.72e-06,0.251,0.767,116.004,1pKwwH7xRmxyeBiGX3n2RX,211827
2399,0.649,0.708,-7.73,0.387,0.397,5.53e-05,0.108,0.524,98.872,61pxyeVlfTmXgcQcA7Fzxu,176000
2400,0.815,0.539,-7.969,0.089,0.0586,2.97e-05,0.125,0.488,83.966,2zIp0Kv6BLBmzwdgYfqIPN,115194
2401,0.627,0.462,-11.967,0.109,0.337,0.00375,0.112,0.117,177.941,3X89a2kx8sD5fc72qwfuht,130469
2402,0.759,0.436,-11.476,0.483,0.0594,0.0,0.109,0.512,179.921,7hKSpPloWNguCnr8kNqg2C,142000
2403,0.844,0.529,-8.222,0.261,0.0589,2.05e-06,0.107,0.463,90.018,4pCuCigplcSUYe8v1Dk1M8,131833
2404,0.87,0.571,-10.263,0.158,0.0407,0.356,0.111,0.313,126.055,5pPzwajbbLsM0QD02CEZD8,141111
2405,0.794,0.561,-10.003,0.108,0.128,0.000117,0.104,0.231,110.79,4yNNFapUZM7aTElXE2JveQ,208283
2406,0.836,0.6,-8.896,0.371,0.0636,0.0,0.105,0.337,102.06,6fEUJDJ0MXKtroxZatQKXn,151176
2407,0.871,0.589,-7.486,0.408,0.279,0.00114,0.15,0.586,156.002,3S52C6WTpp5kqKvEInZXOu,172547
2408,0.792,0.385,-8.298,0.15,0.105,1.72e-05,0.0946,0.332,95.994,5Pp64isQvPVgptiOdS9Kcn,195000
2409,0.666,0.501,-10.232,0.531,0.207,0.0147,0.175,0.436,121.416,6GzeVkZ9cQZFj5Yp8okD29,163627
2410,0.946,0.528,-10.257,0.311,0.137,0.00144,0.0775,0.624,100.017,7tK0gDhK0r3xStxiti9Tgh,157983
2411,0.924,0.452,-10.039,0.208,0.221,7.65e-05,0.136,0.177,134.99,1r8v3kS5v5WnC6l0Xyd48z,227892
2412,0.799,0.433,-11.889,0.0583,0.0527,8.43e-06,0.137,0.328,123.043,3o7NUYpK0xmqnswRplyh1R,158105
2413,0.536,0.738,-6.94,0.0604,0.171,0.0,0.0906,0.821,84.002,6yuh4y9dSeMrxmr54cRNNR,154687
2414,0.877,0.819,-4.127,0.169,0.0705,0.00309,0.121,0.437,91.904,4v0uy8Cuyqjn7CEw1OJPRj,147290
2415,0.891,0.441,-12.14,0.298,0.546,0.00025,0.0946,0.31,120.911,6ExPzhcif5MJWg6jD1D5S3,131082
2416,0.818,0.629,-7.518,0.388,0.414,0.0,0.0935,0.455,140.074,2yIlW3AbqgVzuvsqNNcEfO,120000
2417,0.596,0.486,-14.696,0.0741,0.8,0.0,0.125,0.365,179.736,5ZuPUm6BKopPjUgJCh4fQD,132538
2418,0.863,0.592,-6.482,0.211,0.0512,0.0004,0.0635,0.793,95.027,4KsQ3iVqmltn55Fkiah9sg,151579
2419,0.89,0.406,-11.119,0.141,0.26,0.142,0.0952,0.109,83.001,2zH52CneM4m0uiwzaA2MHZ,130773
2420,0.753,0.609,-7.863,0.0641,0.0392,2.05e-06,0.0856,0.592,75.526,7GvBMcyTc6ThXMMqLxC5Yu,177580
2421,0.56,0.564,-13.194,0.0586,0.233,7.49e-06,0.119,0.592,144.961,1OmfdugugHxcFxkWOIo8cl,127346
2422,0.593,0.342,-11.167,0.0396,0.153,0.000372,0.114,0.156,141.067,1d9MS0peSL2D9ed2CDm9Fb,137087
2423,0.54,0.466,-11.515,0.0275,0.0911,4.57e-06,0.13,0.246,106.957,1bDQ2oRHtEW11SPlxbgWcw,145990
2424,0.586,0.541,-8.601,0.0317,0.0414,0.0,0.158,0.217,119.047,5Z3OT5DRLWSWJOGZRKymzN,161549
2425,0.552,0.4,-13.171,0.246,0.49,0.016,0.0803,0.32,179.89,289Q1e47s5a9db2ZhSLB1I,134750
2426,0.954,0.702,-8.781,0.226,0.271,6.61e-06,0.113,0.761,129.996,6Q7zGBwOOgXG5s9coeFaPA,251077
2427,0.821,0.34,-16.153,0.166,0.668,0.000642,0.125,0.297,150.033,0jzsDQXskvMayHU8mi4M9b,166504
2428,0.498,0.459,-9.428,0.0546,0.62,1.94e-05,0.101,0.0538,151.803,6fyEw8tsV2kaX6PQgCkqot,242543
2429,0.756,0.692,-7.269,0.0529,0.63,4.81e-06,0.134,0.283,97.525,7CIAhQPZB7xNLslUcPpuxn,140481
2430,0.899,0.531,-9.048,0.447,0.0246,0.0,0.0946,0.242,132.031,2TcWjEXtpzziW28yOEiUPJ,197427
2431,0.716,0.37,-8.308,0.052,0.708,1.95e-06,0.11,0.279,90.003,0FYGjpjstmjeikcSje4h2d,117333
2432,0.762,0.523,-8.754,0.124,0.0315,0.0,0.11,0.477,97.047,0HGzcWsew4wa3pAPyDtwb6,92681
2433,0.799,0.342,-9.412,0.274,0.0181,6.8e-06,0.109,0.169,130.038,17SCumWtMflEAiiTU6tMaJ,165236
2434,0.478,0.668,-7.667,0.0848,0.213,0.0,0.19,0.645,79.666,1aUNOmzx7nLPdFIgJW4H6y,187500
2435,0.865,0.472,-7.947,0.159,0.0712,0.0,0.0758,0.283,125.971,61w3x1FDTflOXzAkNlVIGf,161905
2436,0.858,0.588,-9.68,0.389,0.477,0.00256,0.107,0.662,162.036,3OWrBjRFOmHwuYGIOOt21i,83040
2437,0.744,0.442,-9.841,0.127,0.0516,0.0,0.149,0.476,83.979,0yVzPsdVgYw0ops089Piur,125693
2438,0.682,0.566,-14.753,0.249,0.313,0.0105,0.101,0.281,119.889,6LblF6e8KfZ8o2ZMMmJSdV,192028
2439,0.83,0.712,-8.256,0.126,0.136,0.0,0.111,0.557,111.066,1kB7kEju5H13fX1znoNVDY,155681
2440,0.755,0.371,-13.211,0.126,0.661,0.00674,0.118,0.533,92.026,5TCFjyn1YGGORHsJYA26AD,187977
2441,0.85,0.436,-11.217,0.41,0.257,0.0,0.0857,0.781,160.192,3QtLDVO8q94PY0ACJxhqWm,121000
2442,0.793,0.564,-8.569,0.11,0.511,0.0,0.104,0.398,157.93,2vwdUS8gCsLmTEyrHMQ0f7,148506
2443,0.75,0.569,-9.895,0.325,0.453,0.0,0.252,0.297,128.922,0j1whACQqbHlGzSZaUh6uR,141395
2444,0.92,0.571,-7.133,0.494,0.0681,0.0,0.0969,0.465,139.99,1Fb8gCHRkmNAaN8vytd5vg,212114
2445,0.873,0.428,-9.711,0.347,0.49,3e-05,0.107,0.41,105.011,4DTbIcBgtC8LUlVgvPcg2H,205500
2446,0.797,0.791,-6.281,0.33,0.119,0.0,0.113,0.828,138.026,7sJNeWTXkZCEC7OnFMpGWL,203560
2447,0.804,0.396,-14.492,0.286,0.828,7.4e-05,0.162,0.764,145.018,5kCalwfPxGU78A4Yfcojbw,163389
2448,0.889,0.289,-8.989,0.175,0.0746,0.0,0.059,0.858,130.063,212zAuElEhRDNR6rhHYjK0,104327
2449,0.724,0.604,-8.39,0.132,0.217,0.0,0.156,0.24,90.018,1Uy8jVDfHk6LDTsXiCefYP,141429
2450,0.669,0.809,-5.582,0.0823,0.521,0.0,0.106,0.452,93.929,5yLaohW4mxsLcrpiEcSZGZ,165957
2451,0.666,0.425,-13.475,0.0408,0.0409,0.44,0.109,0.134,109.944,4kBJii5LCOZVN5uEqCGOtr,112364
2452,0.745,0.617,-8.991,0.172,0.0966,0.0,0.117,0.396,153.07,400LDceoHB7EDI8G2knmU6,125601
2453,0.665,0.392,-16.037,0.0392,0.466,0.0,0.114,0.414,159.98,6mpnukFBAewF9YJgt72iHl,149420
2454,0.582,0.354,-10.37,0.178,0.019,1.21e-05,0.131,0.467,170.007,6e8CiFCxdKuFamWy0885L0,158118
2455,0.6,0.496,-12.585,0.197,0.115,3.46e-06,0.164,0.415,120.905,4wPlHVWFNnp7GlGMxORrxF,195000
2456,0.916,0.393,-13.158,0.611,0.334,0.0,0.138,0.164,99.984,4MCePRuSH7JW0iRSfQF5mj,153600
2457,0.889,0.476,-10.691,0.236,0.226,0.00158,0.0928,0.504,137.056,4n3kEpupmSL4IWGBXS4Tma,133649
2458,0.711,0.467,-14.711,0.0555,0.0625,5.82e-06,0.146,0.342,97.991,5cFvvl1yUliatNKC2kHXZL,169715
2459,0.731,0.629,-8.672,0.249,0.152,8.26e-05,0.164,0.718,82.488,3tjoq1CMR4YtSUegC5sbU8,111147
2460,0.524,0.743,-7.132,0.454,0.0922,0.0,0.153,0.162,99.359,0LbPrR2RD75qkd9bJIY9dc,227307
2461,0.792,0.549,-9.157,0.187,0.275,0.104,0.103,0.143,100.045,5FxyQIuYyvXKcY8y65vTjY,172573
2462,0.834,0.439,-10.635,0.372,0.415,1.48e-06,0.117,0.306,88.037,70RCNs5bEQnLyQRxswoMTc,177273
2463,0.88,0.446,-11.207,0.374,0.31,0.0,0.142,0.884,143.964,3QSY6QfhzlWgCXd0HDZVbQ,156000
2464,0.605,0.347,-16.404,0.443,0.0397,0.00734,0.427,0.326,173.874,12HwrZIVAUALXFR7JRp3BF,182204
2465,0.318,0.649,-7.112,0.106,0.0024,0.0,0.0894,0.441,72.626,0YJOL9XCyM06BuXg1Ybooq,145655
2466,0.759,0.741,-7.324,0.0614,0.0914,0.0,0.567,0.495,115.003,1m9hyvh3sfakGAWuRPoPMN,144003
2467,0.7,0.675,-8.565,0.345,0.421,0.000195,0.105,0.672,74.942,4xEfMKxaESmdTTAuu2GHK1,158464
2468,0.882,0.573,-7.557,0.15,0.391,0.000235,0.106,0.747,129.983,3K0rQxGc8ZQYSKcD2VdVJS,155500
2469,0.701,0.746,-6.046,0.0656,0.0345,0.00357,0.215,0.333,100.029,3l76pa4wFOWc6uOPPJeedL,164963
2470,0.682,0.536,-7.351,0.083,0.198,0.0,0.174,0.265,119.975,6rmAUwMID2vAPDi4lZ3Uns,210000
2471,0.793,0.686,-7.664,0.257,0.204,3.03e-05,0.118,0.407,127.938,3Wa7E5jE2muc0BSS3zyUal,180183
2472,0.66,0.494,-11.403,0.308,0.713,0.0131,0.0927,0.667,103.935,6uPtlqthWzczS9JRLEJYMA,190630
2473,0.685,0.918,-1.363,0.368,0.0453,0.0,0.127,0.573,149.933,1sxVtvHRdkTnoOYd8B6Fc9,108800
2474,0.899,0.685,-7.548,0.191,0.0222,0.000817,0.0836,0.646,134.066,7G2e6MjT6zp1eq7UU7nC8L,109987
2475,0.784,0.888,-6.617,0.165,0.0158,0.892,0.169,0.13,135.995,1tkS8yt5NwTZkqFvZMxM0F,360000
2476,0.609,0.912,-6.593,0.0391,0.0196,0.478,0.133,0.0391,135.027,1eMUGMEWrvTXYWrPobq2dH,204444
2477,0.748,0.908,-8.319,0.0504,0.0588,0.894,0.0943,0.0576,130.004,6R84ZlQF7gGkPB6o3GLZXB,489480
2478,0.677,0.872,-7.673,0.232,0.253,0.0368,0.127,0.197,138.003,6uYnM3pZBgvEh95lrsqSJS,136196
2479,0.744,0.697,-9.033,0.0575,0.00189,0.855,0.62,0.434,129.994,2BfFW4C5SIgbp33539WAah,205696
2480,0.62,0.701,-9.663,0.0445,0.000809,0.865,0.119,0.187,134.999,0V6GWgubCBR8955ZWtJ4WR,405439
2481,0.732,0.627,-13.712,0.0524,0.000174,0.895,0.0981,0.266,131.007,1kMObCQiYe5opqybH7ZNPD,239084
2482,0.805,0.917,-5.925,0.151,0.00086,0.625,0.108,0.27,134.996,6Uv0QLfMnAteF6KT0Fltbn,412920
2483,0.635,0.983,-6.252,0.0516,0.199,0.852,0.419,0.035,132.004,0dDGl66J8riMFyp2yUn88W,207273
2484,0.553,0.948,-9.628,0.037,0.00881,0.818,0.102,0.0389,134.996,7Bg90Jhm3Dhtu7m2YCpo6C,206222
2485,0.738,0.91,-8.938,0.107,0.00118,0.874,0.0939,0.124,137.022,6cKTcheUC3OHDMI8QMKp08,400625
2486,0.736,0.845,-12.017,0.0377,0.00548,0.901,0.111,0.198,128.009,2vfSCFvMbpf4hwxt22Wx7b,393740
2487,0.463,0.995,-7.162,0.081,1.79e-05,0.938,0.0707,0.0576,143.994,6C3vS3o69ZX3JvX0onzFkT,321667
2488,0.753,0.978,-5.466,0.0888,0.00703,0.701,0.308,0.311,132.005,63mFPNs3UaFmBB55YiW0it,254769
2489,0.696,0.814,-6.455,0.0417,0.026,0.347,0.108,0.517,131.972,4lotSTi1ufPLtyfTLZ4VNF,312746
2490,0.788,0.915,-4.904,0.0431,0.000695,0.839,0.0962,0.0934,132.005,3dwDBE5AMcHLxemIAEp2xb,509091
